txn_id,investor_id,city,investor_segment,fund_id,fund_name,category,txn_date,txn_type,amount_pkr
TXN001691,INV0210,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2020-04-18,Buy,774392.51
TXN000616,INV0078,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2020-04-19,Buy,54018.0
TXN002519,INV0303,Lahore,Institutional,F003,Meezan Cash Fund,Money Market,2020-04-20,Sell,10784341.5
TXN001178,INV0149,Islamabad,HNI,F002,Meezan Islamic Income Fund,Income,2020-04-20,Buy,778969.83
TXN001515,INV0191,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2020-04-21,Sell,1194354.91
TXN002837,INV0340,Islamabad,Retail,F001,Al Meezan Mutual Fund,Equity,2020-04-23,Buy,122727.82
TXN002779,INV0334,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2020-04-23,Dividend Reinvest,62490.47
TXN001419,INV0180,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2020-04-24,Sell,62417.97
TXN001800,INV0224,Lahore,HNI,F005,KSE Meezan Index Fund,Index,2020-04-24,Buy,718381.23
TXN003529,INV0414,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2020-04-26,Buy,33141.42
TXN000910,INV0116,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2020-04-26,Sell,125295.47
TXN004183,INV0497,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2020-04-27,Dividend Reinvest,614220.31
TXN002243,INV0274,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2020-04-28,Sell,140814.84
TXN000750,INV0092,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2020-04-28,Buy,140578.47
TXN000569,INV0072,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2020-04-28,Buy,1459732.74
TXN001280,INV0160,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2020-04-29,Sell,58226.95
TXN002261,INV0276,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2020-04-30,Sell,126147.33
TXN003006,INV0357,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2020-04-30,Sell,56502.98
TXN001842,INV0229,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2020-04-30,Buy,141383.08
TXN000057,INV0008,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2020-04-30,Buy,25269.42
TXN000701,INV0087,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2020-05-01,Dividend Reinvest,133380.95
TXN004043,INV0482,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2020-05-01,Buy,10165724.46
TXN000309,INV0037,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2020-05-02,Buy,95198.3
TXN003201,INV0379,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2020-05-02,Buy,74799.59
TXN002514,INV0302,Peshawar,Institutional,F001,Al Meezan Mutual Fund,Equity,2020-05-02,Dividend Reinvest,7010731.7
TXN000594,INV0075,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2020-05-03,Sell,1083443.41
TXN000563,INV0071,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2020-05-04,Buy,989583.9
TXN000296,INV0036,Islamabad,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-04,Dividend Reinvest,130912.32
TXN002971,INV0354,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2020-05-04,Buy,653990.02
TXN000861,INV0111,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2020-05-04,Sell,127300.65
TXN000804,INV0102,Faisalabad,Retail,F004,Meezan Balanced Fund,Balanced,2020-05-04,Buy,72876.91
TXN004105,INV0488,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2020-05-05,Sell,532031.47
TXN002267,INV0276,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-05,Buy,144401.72
TXN001503,INV0190,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2020-05-05,Sell,97267.64
TXN000536,INV0068,Faisalabad,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-06,Sell,137861.02
TXN001476,INV0188,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2020-05-07,Buy,93610.64
TXN003617,INV0422,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-08,Buy,137836.68
TXN001094,INV0140,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2020-05-08,Buy,54252.33
TXN000632,INV0080,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2020-05-09,Buy,59495.23
TXN003525,INV0414,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2020-05-10,Buy,103401.7
TXN000907,INV0116,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2020-05-10,Buy,59560.41
TXN001399,INV0178,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2020-05-12,Buy,41818.22
TXN002105,INV0262,Islamabad,HNI,F006,Meezan Gold Fund,Commodity,2020-05-13,Buy,1353403.9
TXN002051,INV0253,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2020-05-13,Buy,118246.68
TXN003720,INV0432,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2020-05-13,Buy,7217812.78
TXN002538,INV0306,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-13,Buy,26372.13
TXN002071,INV0257,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2020-05-14,Buy,31973.74
TXN002714,INV0326,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2020-05-14,Buy,5943243.47
TXN000442,INV0053,Quetta,HNI,F001,Al Meezan Mutual Fund,Equity,2020-05-14,Buy,1499493.8
TXN000299,INV0036,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2020-05-14,Buy,103039.69
TXN001760,INV0219,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2020-05-14,Sell,39308.91
TXN000749,INV0092,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2020-05-15,Buy,79685.76
TXN001422,INV0180,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2020-05-15,Dividend Reinvest,60057.5
TXN003914,INV0463,Faisalabad,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-15,Buy,29682.62
TXN003929,INV0466,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2020-05-15,Sell,140765.56
TXN001271,INV0160,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2020-05-16,Buy,142224.94
TXN003827,INV0450,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-16,Buy,141765.25
TXN003024,INV0360,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2020-05-17,Dividend Reinvest,25700.3
TXN002777,INV0333,Peshawar,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-17,Buy,100473.83
TXN003230,INV0381,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2020-05-17,Buy,145207.02
TXN003637,INV0424,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-17,Dividend Reinvest,113253.01
TXN003881,INV0458,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-17,Dividend Reinvest,41988.03
TXN001071,INV0138,Peshawar,Retail,F006,Meezan Gold Fund,Commodity,2020-05-17,Buy,49677.2
TXN000402,INV0047,Lahore,HNI,F003,Meezan Cash Fund,Money Market,2020-05-18,Dividend Reinvest,930102.45
TXN003900,INV0460,Karachi,Institutional,F004,Meezan Balanced Fund,Balanced,2020-05-18,Buy,4918491.27
TXN002801,INV0336,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2020-05-18,Buy,1315038.98
TXN003688,INV0429,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2020-05-19,Buy,98708.58
TXN001036,INV0133,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2020-05-19,Sell,44921.31
TXN001118,INV0143,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2020-05-20,Buy,73182.74
TXN000544,INV0069,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-21,Dividend Reinvest,84008.9
TXN001951,INV0240,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2020-05-22,Buy,64350.57
TXN003527,INV0414,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2020-05-22,Sell,100207.51
TXN002155,INV0266,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2020-05-23,Buy,71081.53
TXN002221,INV0273,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2020-05-23,Dividend Reinvest,31513.36
TXN002357,INV0287,Faisalabad,Institutional,F002,Meezan Islamic Income Fund,Income,2020-05-24,Sell,5867496.1
TXN001620,INV0203,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2020-05-24,Buy,111343.83
TXN000044,INV0006,Peshawar,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-25,Sell,32359.22
TXN001276,INV0160,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2020-05-25,Buy,140129.4
TXN004205,INV0499,Lahore,HNI,F005,KSE Meezan Index Fund,Index,2020-05-25,Sell,1338552.0
TXN001443,INV0184,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2020-05-25,Buy,136530.39
TXN003115,INV0369,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2020-05-26,Buy,108734.58
TXN000016,INV0002,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2020-05-26,Sell,46392.33
TXN004089,INV0486,Peshawar,Retail,F006,Meezan Gold Fund,Commodity,2020-05-28,Buy,148721.82
TXN003240,INV0382,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2020-05-29,Buy,39550.8
TXN001597,INV0201,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2020-05-30,Buy,855509.64
TXN000070,INV0011,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-05-30,Buy,88235.59
TXN000474,INV0058,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2020-05-30,Buy,812942.98
TXN002638,INV0317,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2020-05-30,Buy,103210.34
TXN000298,INV0036,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2020-05-30,Dividend Reinvest,65263.98
TXN000647,INV0082,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2020-05-31,Buy,997417.32
TXN000444,INV0053,Quetta,HNI,F005,KSE Meezan Index Fund,Index,2020-05-31,Buy,646284.59
TXN003269,INV0386,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2020-06-01,Buy,656853.8
TXN000423,INV0050,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2020-06-02,Sell,75776.28
TXN000958,INV0122,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2020-06-02,Sell,37661.31
TXN002667,INV0321,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2020-06-02,Buy,105783.76
TXN002442,INV0295,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2020-06-02,Dividend Reinvest,1023762.96
TXN000267,INV0031,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2020-06-03,Buy,1458125.26
TXN003712,INV0431,Peshawar,Retail,F003,Meezan Cash Fund,Money Market,2020-06-04,Buy,106703.25
TXN002990,INV0355,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2020-06-05,Buy,1152641.09
TXN000341,INV0041,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2020-06-05,Buy,39253.33
TXN001083,INV0139,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2020-06-05,Sell,136513.15
TXN000612,INV0078,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2020-06-06,Buy,95494.77
TXN001104,INV0141,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2020-06-06,Buy,601011.89
TXN002891,INV0346,Peshawar,Institutional,F001,Al Meezan Mutual Fund,Equity,2020-06-07,Buy,3914782.04
TXN002361,INV0288,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2020-06-07,Buy,91433.77
TXN002536,INV0306,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2020-06-08,Buy,122349.66
TXN002901,INV0347,Karachi,Institutional,F006,Meezan Gold Fund,Commodity,2020-06-09,Dividend Reinvest,14482814.59
TXN002224,INV0273,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2020-06-09,Buy,83384.28
TXN001304,INV0164,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2020-06-09,Sell,140233.94
TXN000601,INV0076,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2020-06-10,Buy,75753.43
TXN000246,INV0029,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2020-06-10,Sell,72818.04
TXN000982,INV0126,Lahore,Institutional,F002,Meezan Islamic Income Fund,Income,2020-06-10,Buy,12515766.1
TXN002628,INV0317,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2020-06-10,Buy,28161.23
TXN002211,INV0272,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2020-06-11,Buy,71815.45
TXN001204,INV0152,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-06-11,Buy,53527.24
TXN001357,INV0172,Islamabad,HNI,F003,Meezan Cash Fund,Money Market,2020-06-11,Sell,845752.78
TXN003132,INV0371,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2020-06-12,Buy,67139.46
TXN001145,INV0145,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2020-06-12,Sell,115561.84
TXN002909,INV0348,Islamabad,Institutional,F003,Meezan Cash Fund,Money Market,2020-06-12,Buy,8820543.04
TXN000548,INV0069,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2020-06-13,Sell,107724.07
TXN003587,INV0420,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2020-06-13,Buy,28921.73
TXN001577,INV0198,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2020-06-14,Buy,47426.61
TXN003690,INV0429,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2020-06-14,Buy,71014.78
TXN003603,INV0421,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2020-06-15,Buy,1147818.0
TXN002061,INV0254,Lahore,Institutional,F003,Meezan Cash Fund,Money Market,2020-06-16,Dividend Reinvest,12595911.38
TXN004037,INV0481,Faisalabad,Institutional,F002,Meezan Islamic Income Fund,Income,2020-06-16,Buy,4814115.1
TXN001081,INV0139,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2020-06-16,Sell,132339.21
TXN003741,INV0435,Islamabad,Institutional,F004,Meezan Balanced Fund,Balanced,2020-06-16,Sell,13509037.69
TXN002180,INV0269,Lahore,Institutional,F001,Al Meezan Mutual Fund,Equity,2020-06-18,Buy,5528670.11
TXN003060,INV0364,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2020-06-18,Buy,13072539.19
TXN000746,INV0092,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2020-06-20,Buy,88913.09
TXN004193,INV0498,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2020-06-20,Dividend Reinvest,101484.4
TXN002927,INV0350,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2020-06-20,Buy,259729.68
TXN002706,INV0326,Karachi,Institutional,F005,KSE Meezan Index Fund,Index,2020-06-21,Buy,5150825.32
TXN000796,INV0100,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2020-06-21,Buy,57352.58
TXN002383,INV0289,Islamabad,Retail,F001,Al Meezan Mutual Fund,Equity,2020-06-22,Sell,94269.97
TXN002346,INV0285,Quetta,Retail,F001,Al Meezan Mutual Fund,Equity,2020-06-22,Dividend Reinvest,88268.54
TXN000366,INV0044,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2020-06-22,Buy,72084.91
TXN000324,INV0038,Islamabad,HNI,F005,KSE Meezan Index Fund,Index,2020-06-22,Dividend Reinvest,444474.88
TXN003594,INV0421,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2020-06-22,Sell,1391677.12
TXN002485,INV0299,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2020-06-23,Buy,85053.18
TXN004013,INV0479,Islamabad,Institutional,F004,Meezan Balanced Fund,Balanced,2020-06-23,Buy,3699716.94
TXN003576,INV0419,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2020-06-23,Dividend Reinvest,33611.25
TXN000650,INV0083,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2020-06-23,Buy,56028.87
TXN002875,INV0344,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2020-06-24,Dividend Reinvest,121417.4
TXN003561,INV0418,Islamabad,HNI,F001,Al Meezan Mutual Fund,Equity,2020-06-24,Buy,1400214.74
TXN000037,INV0005,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-06-24,Sell,127002.91
TXN001907,INV0236,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2020-06-25,Buy,82928.19
TXN003515,INV0413,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2020-06-26,Buy,8724590.19
TXN001605,INV0202,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2020-06-26,Buy,90221.1
TXN000731,INV0090,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2020-06-26,Dividend Reinvest,425016.43
TXN002606,INV0314,Islamabad,Retail,F001,Al Meezan Mutual Fund,Equity,2020-06-28,Sell,37976.5
TXN000853,INV0108,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2020-06-28,Buy,107752.53
TXN000983,INV0126,Lahore,Institutional,F004,Meezan Balanced Fund,Balanced,2020-06-29,Sell,8088351.5
TXN004149,INV0493,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2020-06-30,Buy,89486.34
TXN001997,INV0248,Karachi,Institutional,F006,Meezan Gold Fund,Commodity,2020-06-30,Sell,11340107.83
TXN000956,INV0122,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2020-07-01,Dividend Reinvest,129404.02
TXN000725,INV0090,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2020-07-01,Sell,378033.96
TXN001875,INV0233,Peshawar,Institutional,F004,Meezan Balanced Fund,Balanced,2020-07-01,Buy,5102784.26
TXN002561,INV0308,Faisalabad,Retail,F003,Meezan Cash Fund,Money Market,2020-07-01,Buy,113831.88
TXN001318,INV0166,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2020-07-02,Buy,76697.76
TXN001848,INV0230,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2020-07-02,Buy,91302.98
TXN002029,INV0251,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2020-07-02,Buy,40372.12
TXN002978,INV0355,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2020-07-03,Sell,666610.1
TXN000467,INV0058,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2020-07-03,Dividend Reinvest,881805.58
TXN001237,INV0156,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2020-07-03,Buy,866974.44
TXN003416,INV0403,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2020-07-04,Sell,64115.54
TXN003841,INV0452,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2020-07-05,Buy,1017665.34
TXN000207,INV0025,Faisalabad,HNI,F004,Meezan Balanced Fund,Balanced,2020-07-05,Buy,760435.12
TXN003482,INV0410,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2020-07-05,Sell,65069.13
TXN004120,INV0490,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2020-07-05,Sell,39418.44
TXN000307,INV0037,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-07-05,Sell,36653.76
TXN000624,INV0079,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2020-07-06,Buy,635334.32
TXN003764,INV0438,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2020-07-07,Buy,115534.83
TXN004211,INV0500,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-07-07,Buy,29560.36
TXN002530,INV0305,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2020-07-07,Buy,147240.79
TXN002584,INV0312,Faisalabad,Institutional,F001,Al Meezan Mutual Fund,Equity,2020-07-08,Dividend Reinvest,7856678.68
TXN000572,INV0072,Lahore,HNI,F003,Meezan Cash Fund,Money Market,2020-07-08,Buy,1286757.86
TXN000079,INV0012,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2020-07-08,Sell,128668.51
TXN000847,INV0106,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2020-07-09,Buy,1481595.13
TXN001397,INV0178,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-07-09,Sell,65352.73
TXN004032,INV0481,Faisalabad,Institutional,F004,Meezan Balanced Fund,Balanced,2020-07-09,Sell,5863102.37
TXN001122,INV0144,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-07-09,Buy,41291.11
TXN002636,INV0317,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2020-07-09,Buy,130577.95
TXN000718,INV0089,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2020-07-10,Sell,56298.66
TXN000056,INV0007,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-07-10,Dividend Reinvest,131086.97
TXN000003,INV0001,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2020-07-10,Buy,88169.41
TXN004094,INV0487,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2020-07-10,Sell,1238874.43
TXN004093,INV0487,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2020-07-10,Buy,545886.89
TXN002335,INV0285,Quetta,Retail,F006,Meezan Gold Fund,Commodity,2020-07-12,Sell,47637.07
TXN003357,INV0398,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2020-07-12,Buy,82179.18
TXN004026,INV0479,Islamabad,Institutional,F001,Al Meezan Mutual Fund,Equity,2020-07-13,Dividend Reinvest,12099984.75
TXN003632,INV0423,Faisalabad,Retail,F002,Meezan Islamic Income Fund,Income,2020-07-13,Buy,84036.03
TXN004195,INV0498,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2020-07-14,Buy,87585.44
TXN002368,INV0288,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2020-07-14,Buy,112556.94
TXN001210,INV0153,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-07-14,Buy,134836.37
TXN002760,INV0332,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2020-07-15,Buy,80237.67
TXN001521,INV0192,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2020-07-18,Dividend Reinvest,104678.02
TXN002770,INV0333,Peshawar,Retail,F005,KSE Meezan Index Fund,Index,2020-07-18,Sell,95680.43
TXN002755,INV0331,Peshawar,HNI,F004,Meezan Balanced Fund,Balanced,2020-07-19,Dividend Reinvest,1400242.66
TXN003399,INV0402,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2020-07-20,Buy,39684.17
TXN000242,INV0028,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2020-07-20,Sell,112986.35
TXN002012,INV0249,Peshawar,Retail,F004,Meezan Balanced Fund,Balanced,2020-07-21,Buy,76602.85
TXN003794,INV0444,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2020-07-21,Buy,94129.07
TXN001273,INV0160,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2020-07-21,Buy,105218.96
TXN002337,INV0285,Quetta,Retail,F002,Meezan Islamic Income Fund,Income,2020-07-22,Buy,114221.02
TXN003990,INV0476,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2020-07-22,Buy,1186762.81
TXN000302,INV0036,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2020-07-22,Sell,39301.76
TXN001334,INV0170,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2020-07-22,Dividend Reinvest,85582.77
TXN004098,INV0488,Lahore,HNI,F003,Meezan Cash Fund,Money Market,2020-07-23,Buy,978599.01
TXN002785,INV0335,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2020-07-23,Dividend Reinvest,86620.52
TXN003475,INV0409,Faisalabad,Retail,F002,Meezan Islamic Income Fund,Income,2020-07-23,Buy,100437.92
TXN002727,INV0329,Lahore,Institutional,F001,Al Meezan Mutual Fund,Equity,2020-07-23,Buy,11702330.78
TXN000812,INV0103,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2020-07-24,Buy,55144.1
TXN000509,INV0063,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2020-07-24,Sell,42183.38
TXN001928,INV0238,Islamabad,HNI,F004,Meezan Balanced Fund,Balanced,2020-07-25,Sell,1428818.37
TXN002820,INV0339,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2020-07-25,Buy,53821.69
TXN003935,INV0467,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-07-25,Buy,124524.29
TXN002434,INV0294,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2020-07-25,Buy,565328.81
TXN000849,INV0107,Karachi,Institutional,F001,Al Meezan Mutual Fund,Equity,2020-07-26,Buy,14679980.26
TXN002101,INV0261,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2020-07-26,Buy,109681.55
TXN002985,INV0355,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2020-07-28,Buy,1239179.33
TXN000007,INV0002,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2020-07-28,Buy,37089.55
TXN001458,INV0185,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2020-07-29,Buy,114284.14
TXN002489,INV0299,Faisalabad,Retail,F001,Al Meezan Mutual Fund,Equity,2020-07-29,Buy,37820.76
TXN003031,INV0362,Islamabad,Institutional,F002,Meezan Islamic Income Fund,Income,2020-07-29,Sell,5999819.17
TXN000627,INV0079,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2020-07-30,Buy,692392.86
TXN004005,INV0478,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2020-07-31,Sell,121982.77
TXN000968,INV0124,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2020-07-31,Buy,98843.79
TXN003204,INV0379,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2020-07-31,Buy,57812.39
