date,fund_id,fund_name,category,shariah_compliant,nav
2021-07-13,F001,Al Meezan Mutual Fund,Equity,True,130.5656
2021-07-14,F001,Al Meezan Mutual Fund,Equity,True,128.1262
2021-07-15,F001,Al Meezan Mutual Fund,Equity,True,127.2623
2021-07-16,F001,Al Meezan Mutual Fund,Equity,True,127.3276
2021-07-19,F001,Al Meezan Mutual Fund,Equity,True,127.4566
2021-07-20,F001,Al Meezan Mutual Fund,Equity,True,126.8256
2021-07-21,F001,Al Meezan Mutual Fund,Equity,True,127.8306
2021-07-22,F001,Al Meezan Mutual Fund,Equity,True,126.2505
2021-07-23,F001,Al Meezan Mutual Fund,Equity,True,126.0916
2021-07-26,F001,Al Meezan Mutual Fund,Equity,True,126.3303
2021-07-27,F001,Al Meezan Mutual Fund,Equity,True,127.167
2021-07-28,F001,Al Meezan Mutual Fund,Equity,True,128.3102
2021-07-29,F001,Al Meezan Mutual Fund,Equity,True,126.6363
2021-07-30,F001,Al Meezan Mutual Fund,Equity,True,124.362
2021-08-02,F001,Al Meezan Mutual Fund,Equity,True,126.3247
2021-08-03,F001,Al Meezan Mutual Fund,Equity,True,126.8853
2021-08-04,F001,Al Meezan Mutual Fund,Equity,True,125.8027
2021-08-05,F001,Al Meezan Mutual Fund,Equity,True,128.201
2021-08-06,F001,Al Meezan Mutual Fund,Equity,True,128.4367
2021-08-09,F001,Al Meezan Mutual Fund,Equity,True,130.312
2021-08-10,F001,Al Meezan Mutual Fund,Equity,True,130.4762
2021-08-11,F001,Al Meezan Mutual Fund,Equity,True,133.7615
2021-08-12,F001,Al Meezan Mutual Fund,Equity,True,136.6393
2021-08-13,F001,Al Meezan Mutual Fund,Equity,True,136.2925
2021-08-16,F001,Al Meezan Mutual Fund,Equity,True,137.9429
2021-08-17,F001,Al Meezan Mutual Fund,Equity,True,139.0733
2021-08-18,F001,Al Meezan Mutual Fund,Equity,True,141.4199
2021-08-19,F001,Al Meezan Mutual Fund,Equity,True,139.846
2021-08-20,F001,Al Meezan Mutual Fund,Equity,True,141.0603
2021-08-23,F001,Al Meezan Mutual Fund,Equity,True,142.9154
2021-08-24,F001,Al Meezan Mutual Fund,Equity,True,139.9635
2021-08-25,F001,Al Meezan Mutual Fund,Equity,True,138.0391
2021-08-26,F001,Al Meezan Mutual Fund,Equity,True,134.7233
2021-08-27,F001,Al Meezan Mutual Fund,Equity,True,134.3484
2021-08-30,F001,Al Meezan Mutual Fund,Equity,True,135.5656
2021-08-31,F001,Al Meezan Mutual Fund,Equity,True,138.0707
2021-09-01,F001,Al Meezan Mutual Fund,Equity,True,138.2556
2021-09-02,F001,Al Meezan Mutual Fund,Equity,True,141.0197
2021-09-03,F001,Al Meezan Mutual Fund,Equity,True,138.7477
2021-09-06,F001,Al Meezan Mutual Fund,Equity,True,135.9741
2021-09-07,F001,Al Meezan Mutual Fund,Equity,True,135.9447
2021-09-08,F001,Al Meezan Mutual Fund,Equity,True,136.6324
2021-09-09,F001,Al Meezan Mutual Fund,Equity,True,136.6402
2021-09-10,F001,Al Meezan Mutual Fund,Equity,True,133.3118
2021-09-13,F001,Al Meezan Mutual Fund,Equity,True,133.2292
2021-09-14,F001,Al Meezan Mutual Fund,Equity,True,131.2036
2021-09-15,F001,Al Meezan Mutual Fund,Equity,True,132.317
2021-09-16,F001,Al Meezan Mutual Fund,Equity,True,132.9587
2021-09-17,F001,Al Meezan Mutual Fund,Equity,True,131.5189
2021-09-20,F001,Al Meezan Mutual Fund,Equity,True,130.7671
2021-09-21,F001,Al Meezan Mutual Fund,Equity,True,129.1638
2021-09-22,F001,Al Meezan Mutual Fund,Equity,True,129.1248
2021-09-23,F001,Al Meezan Mutual Fund,Equity,True,130.6629
2021-09-24,F001,Al Meezan Mutual Fund,Equity,True,129.1761
2021-09-27,F001,Al Meezan Mutual Fund,Equity,True,130.0156
2021-09-28,F001,Al Meezan Mutual Fund,Equity,True,129.2468
2021-09-29,F001,Al Meezan Mutual Fund,Equity,True,128.0752
2021-09-30,F001,Al Meezan Mutual Fund,Equity,True,127.9684
2021-10-01,F001,Al Meezan Mutual Fund,Equity,True,126.4362
2021-10-04,F001,Al Meezan Mutual Fund,Equity,True,125.6531
2021-10-05,F001,Al Meezan Mutual Fund,Equity,True,123.9034
2021-10-06,F001,Al Meezan Mutual Fund,Equity,True,126.8804
2021-10-07,F001,Al Meezan Mutual Fund,Equity,True,126.9912
2021-10-08,F001,Al Meezan Mutual Fund,Equity,True,125.9821
2021-10-11,F001,Al Meezan Mutual Fund,Equity,True,126.3622
2021-10-12,F001,Al Meezan Mutual Fund,Equity,True,126.2488
2021-10-13,F001,Al Meezan Mutual Fund,Equity,True,125.9708
2021-10-14,F001,Al Meezan Mutual Fund,Equity,True,126.9559
2021-10-15,F001,Al Meezan Mutual Fund,Equity,True,128.1671
2021-10-18,F001,Al Meezan Mutual Fund,Equity,True,127.4088
2021-10-19,F001,Al Meezan Mutual Fund,Equity,True,126.5858
2021-10-20,F001,Al Meezan Mutual Fund,Equity,True,126.225
2021-10-21,F001,Al Meezan Mutual Fund,Equity,True,122.795
2021-10-22,F001,Al Meezan Mutual Fund,Equity,True,120.6176
2021-10-25,F001,Al Meezan Mutual Fund,Equity,True,122.6503
2021-10-26,F001,Al Meezan Mutual Fund,Equity,True,125.1266
2021-10-27,F001,Al Meezan Mutual Fund,Equity,True,124.8089
2021-10-28,F001,Al Meezan Mutual Fund,Equity,True,125.7286
2021-10-29,F001,Al Meezan Mutual Fund,Equity,True,126.2548
2021-11-01,F001,Al Meezan Mutual Fund,Equity,True,130.9763
2021-11-02,F001,Al Meezan Mutual Fund,Equity,True,132.7949
2021-11-03,F001,Al Meezan Mutual Fund,Equity,True,132.6508
2021-11-04,F001,Al Meezan Mutual Fund,Equity,True,131.1895
2021-11-05,F001,Al Meezan Mutual Fund,Equity,True,128.7195
2021-11-08,F001,Al Meezan Mutual Fund,Equity,True,129.0917
2021-11-09,F001,Al Meezan Mutual Fund,Equity,True,127.9781
2021-11-10,F001,Al Meezan Mutual Fund,Equity,True,125.8515
2021-11-11,F001,Al Meezan Mutual Fund,Equity,True,124.9317
2021-11-12,F001,Al Meezan Mutual Fund,Equity,True,123.3665
2021-11-15,F001,Al Meezan Mutual Fund,Equity,True,125.9196
2021-11-16,F001,Al Meezan Mutual Fund,Equity,True,127.3085
2021-11-17,F001,Al Meezan Mutual Fund,Equity,True,127.3536
2021-11-18,F001,Al Meezan Mutual Fund,Equity,True,129.6726
2021-11-19,F001,Al Meezan Mutual Fund,Equity,True,129.8513
2021-11-22,F001,Al Meezan Mutual Fund,Equity,True,128.5677
2021-11-23,F001,Al Meezan Mutual Fund,Equity,True,130.9755
2021-11-24,F001,Al Meezan Mutual Fund,Equity,True,131.8814
2021-11-25,F001,Al Meezan Mutual Fund,Equity,True,130.2992
2021-11-26,F001,Al Meezan Mutual Fund,Equity,True,130.0603
2021-11-29,F001,Al Meezan Mutual Fund,Equity,True,128.7522
2021-11-30,F001,Al Meezan Mutual Fund,Equity,True,126.6737
2021-12-01,F001,Al Meezan Mutual Fund,Equity,True,128.1385
2021-12-02,F001,Al Meezan Mutual Fund,Equity,True,131.1322
2021-12-03,F001,Al Meezan Mutual Fund,Equity,True,128.9905
2021-12-06,F001,Al Meezan Mutual Fund,Equity,True,129.9199
2021-12-07,F001,Al Meezan Mutual Fund,Equity,True,128.964
2021-12-08,F001,Al Meezan Mutual Fund,Equity,True,128.2682
2021-12-09,F001,Al Meezan Mutual Fund,Equity,True,127.4141
2021-12-10,F001,Al Meezan Mutual Fund,Equity,True,126.1504
2021-12-13,F001,Al Meezan Mutual Fund,Equity,True,126.2806
2021-12-14,F001,Al Meezan Mutual Fund,Equity,True,125.0783
2021-12-15,F001,Al Meezan Mutual Fund,Equity,True,125.5405
2021-12-16,F001,Al Meezan Mutual Fund,Equity,True,125.5213
2021-12-17,F001,Al Meezan Mutual Fund,Equity,True,125.2179
2021-12-20,F001,Al Meezan Mutual Fund,Equity,True,123.9105
2021-12-21,F001,Al Meezan Mutual Fund,Equity,True,123.1086
2021-12-22,F001,Al Meezan Mutual Fund,Equity,True,124.28
2021-12-23,F001,Al Meezan Mutual Fund,Equity,True,125.083
2021-12-24,F001,Al Meezan Mutual Fund,Equity,True,123.6719
2021-12-27,F001,Al Meezan Mutual Fund,Equity,True,123.875
2021-12-28,F001,Al Meezan Mutual Fund,Equity,True,125.0477
2021-12-29,F001,Al Meezan Mutual Fund,Equity,True,122.5989
2021-12-30,F001,Al Meezan Mutual Fund,Equity,True,123.4534
2021-12-31,F001,Al Meezan Mutual Fund,Equity,True,122.5274
2022-01-03,F001,Al Meezan Mutual Fund,Equity,True,123.4215
2022-01-04,F001,Al Meezan Mutual Fund,Equity,True,122.3466
2022-01-05,F001,Al Meezan Mutual Fund,Equity,True,119.7518
2022-01-06,F001,Al Meezan Mutual Fund,Equity,True,117.4669
2022-01-07,F001,Al Meezan Mutual Fund,Equity,True,117.5875
2022-01-10,F001,Al Meezan Mutual Fund,Equity,True,118.0069
2022-01-11,F001,Al Meezan Mutual Fund,Equity,True,116.7794
2022-01-12,F001,Al Meezan Mutual Fund,Equity,True,117.7269
2022-01-13,F001,Al Meezan Mutual Fund,Equity,True,115.4326
2022-01-14,F001,Al Meezan Mutual Fund,Equity,True,115.393
2022-01-17,F001,Al Meezan Mutual Fund,Equity,True,113.768
2022-01-18,F001,Al Meezan Mutual Fund,Equity,True,112.9293
2022-01-19,F001,Al Meezan Mutual Fund,Equity,True,113.0443
2022-01-20,F001,Al Meezan Mutual Fund,Equity,True,111.928
2022-01-21,F001,Al Meezan Mutual Fund,Equity,True,111.4619
2022-01-24,F001,Al Meezan Mutual Fund,Equity,True,112.858
2022-01-25,F001,Al Meezan Mutual Fund,Equity,True,112.1275
2022-01-26,F001,Al Meezan Mutual Fund,Equity,True,113.3024
2022-01-27,F001,Al Meezan Mutual Fund,Equity,True,111.8174
2022-01-28,F001,Al Meezan Mutual Fund,Equity,True,112.5786
2022-01-31,F001,Al Meezan Mutual Fund,Equity,True,114.5768
2022-02-01,F001,Al Meezan Mutual Fund,Equity,True,111.23
2022-02-02,F001,Al Meezan Mutual Fund,Equity,True,110.2164
2022-02-03,F001,Al Meezan Mutual Fund,Equity,True,111.0292
2022-02-04,F001,Al Meezan Mutual Fund,Equity,True,110.8087
2022-02-07,F001,Al Meezan Mutual Fund,Equity,True,111.352
2022-02-08,F001,Al Meezan Mutual Fund,Equity,True,110.5951
2022-02-09,F001,Al Meezan Mutual Fund,Equity,True,110.7598
2022-02-10,F001,Al Meezan Mutual Fund,Equity,True,110.6027
2022-02-11,F001,Al Meezan Mutual Fund,Equity,True,112.2024
2022-02-14,F001,Al Meezan Mutual Fund,Equity,True,112.5954
2022-02-15,F001,Al Meezan Mutual Fund,Equity,True,113.1023
2022-02-16,F001,Al Meezan Mutual Fund,Equity,True,112.5942
2022-02-17,F001,Al Meezan Mutual Fund,Equity,True,111.986
2022-02-18,F001,Al Meezan Mutual Fund,Equity,True,111.4551
2022-02-21,F001,Al Meezan Mutual Fund,Equity,True,112.0328
2022-02-22,F001,Al Meezan Mutual Fund,Equity,True,111.5173
2022-02-23,F001,Al Meezan Mutual Fund,Equity,True,111.9552
2022-02-24,F001,Al Meezan Mutual Fund,Equity,True,114.7938
2022-02-25,F001,Al Meezan Mutual Fund,Equity,True,116.0455
2022-02-28,F001,Al Meezan Mutual Fund,Equity,True,115.6437
2022-03-01,F001,Al Meezan Mutual Fund,Equity,True,117.3627
2022-03-02,F001,Al Meezan Mutual Fund,Equity,True,116.8408
2022-03-03,F001,Al Meezan Mutual Fund,Equity,True,114.0357
2022-03-04,F001,Al Meezan Mutual Fund,Equity,True,112.7076
2022-03-07,F001,Al Meezan Mutual Fund,Equity,True,110.2281
2022-03-08,F001,Al Meezan Mutual Fund,Equity,True,109.8127
2022-03-09,F001,Al Meezan Mutual Fund,Equity,True,109.8864
2022-03-10,F001,Al Meezan Mutual Fund,Equity,True,112.1465
2022-03-11,F001,Al Meezan Mutual Fund,Equity,True,112.6369
2022-03-14,F001,Al Meezan Mutual Fund,Equity,True,112.3914
2022-03-15,F001,Al Meezan Mutual Fund,Equity,True,113.5606
2022-03-16,F001,Al Meezan Mutual Fund,Equity,True,110.5985
2022-03-17,F001,Al Meezan Mutual Fund,Equity,True,110.961
2022-03-18,F001,Al Meezan Mutual Fund,Equity,True,112.0374
2022-03-21,F001,Al Meezan Mutual Fund,Equity,True,110.0999
2022-03-22,F001,Al Meezan Mutual Fund,Equity,True,111.6606
2022-03-23,F001,Al Meezan Mutual Fund,Equity,True,112.1644
2022-03-24,F001,Al Meezan Mutual Fund,Equity,True,111.6559
2022-03-25,F001,Al Meezan Mutual Fund,Equity,True,112.554
2022-03-28,F001,Al Meezan Mutual Fund,Equity,True,115.6715
2022-03-29,F001,Al Meezan Mutual Fund,Equity,True,115.976
2022-03-30,F001,Al Meezan Mutual Fund,Equity,True,116.3737
2022-03-31,F001,Al Meezan Mutual Fund,Equity,True,115.7846
2022-04-01,F001,Al Meezan Mutual Fund,Equity,True,114.6559
2022-04-04,F001,Al Meezan Mutual Fund,Equity,True,115.8499
2022-04-05,F001,Al Meezan Mutual Fund,Equity,True,114.7119
2022-04-06,F001,Al Meezan Mutual Fund,Equity,True,114.862
2022-04-07,F001,Al Meezan Mutual Fund,Equity,True,114.2554
2022-04-08,F001,Al Meezan Mutual Fund,Equity,True,114.9635
2022-04-11,F001,Al Meezan Mutual Fund,Equity,True,115.4755
2022-04-12,F001,Al Meezan Mutual Fund,Equity,True,116.9652
2022-04-13,F001,Al Meezan Mutual Fund,Equity,True,116.302
2022-04-14,F001,Al Meezan Mutual Fund,Equity,True,115.9777
2022-04-15,F001,Al Meezan Mutual Fund,Equity,True,114.6677
2022-04-18,F001,Al Meezan Mutual Fund,Equity,True,114.108
2022-04-19,F001,Al Meezan Mutual Fund,Equity,True,114.6759
2022-04-20,F001,Al Meezan Mutual Fund,Equity,True,115.7692
2022-04-21,F001,Al Meezan Mutual Fund,Equity,True,114.5402
2022-04-22,F001,Al Meezan Mutual Fund,Equity,True,115.787
2022-04-25,F001,Al Meezan Mutual Fund,Equity,True,117.7227
2022-04-26,F001,Al Meezan Mutual Fund,Equity,True,118.3597
2022-04-27,F001,Al Meezan Mutual Fund,Equity,True,121.0787
2022-04-28,F001,Al Meezan Mutual Fund,Equity,True,120.0089
2022-04-29,F001,Al Meezan Mutual Fund,Equity,True,118.2704
2022-05-02,F001,Al Meezan Mutual Fund,Equity,True,115.7992
2022-05-03,F001,Al Meezan Mutual Fund,Equity,True,117.9302
2022-05-04,F001,Al Meezan Mutual Fund,Equity,True,118.9093
2022-05-05,F001,Al Meezan Mutual Fund,Equity,True,118.8835
2022-05-06,F001,Al Meezan Mutual Fund,Equity,True,119.3364
2022-05-09,F001,Al Meezan Mutual Fund,Equity,True,117.7784
2022-05-10,F001,Al Meezan Mutual Fund,Equity,True,121.2881
2022-05-11,F001,Al Meezan Mutual Fund,Equity,True,121.5307
2022-05-12,F001,Al Meezan Mutual Fund,Equity,True,121.7449
2022-05-13,F001,Al Meezan Mutual Fund,Equity,True,122.86
2022-05-16,F001,Al Meezan Mutual Fund,Equity,True,123.6245
2022-05-17,F001,Al Meezan Mutual Fund,Equity,True,124.0122
2022-05-18,F001,Al Meezan Mutual Fund,Equity,True,122.8917
2022-05-19,F001,Al Meezan Mutual Fund,Equity,True,123.6423
2022-05-20,F001,Al Meezan Mutual Fund,Equity,True,126.4903
2022-05-23,F001,Al Meezan Mutual Fund,Equity,True,128.5894
2022-05-24,F001,Al Meezan Mutual Fund,Equity,True,131.1057
2022-05-25,F001,Al Meezan Mutual Fund,Equity,True,130.3604
2022-05-26,F001,Al Meezan Mutual Fund,Equity,True,128.871
2022-05-27,F001,Al Meezan Mutual Fund,Equity,True,128.7345
2022-05-30,F001,Al Meezan Mutual Fund,Equity,True,128.8785
2022-05-31,F001,Al Meezan Mutual Fund,Equity,True,130.6287
2022-06-01,F001,Al Meezan Mutual Fund,Equity,True,128.0344
2022-06-02,F001,Al Meezan Mutual Fund,Equity,True,130.4421
2022-06-03,F001,Al Meezan Mutual Fund,Equity,True,130.2535
2022-06-06,F001,Al Meezan Mutual Fund,Equity,True,129.6448
2022-06-07,F001,Al Meezan Mutual Fund,Equity,True,128.1286
2022-06-08,F001,Al Meezan Mutual Fund,Equity,True,125.6418
2022-06-09,F001,Al Meezan Mutual Fund,Equity,True,126.9395
2022-06-10,F001,Al Meezan Mutual Fund,Equity,True,127.1083
2022-06-13,F001,Al Meezan Mutual Fund,Equity,True,125.1979
2022-06-14,F001,Al Meezan Mutual Fund,Equity,True,123.3086
2022-06-15,F001,Al Meezan Mutual Fund,Equity,True,122.8672
2022-06-16,F001,Al Meezan Mutual Fund,Equity,True,125.3833
2022-06-17,F001,Al Meezan Mutual Fund,Equity,True,125.0491
2022-06-20,F001,Al Meezan Mutual Fund,Equity,True,122.8498
2022-06-21,F001,Al Meezan Mutual Fund,Equity,True,122.5428
2022-06-22,F001,Al Meezan Mutual Fund,Equity,True,122.1969
2022-06-23,F001,Al Meezan Mutual Fund,Equity,True,118.2973
2022-06-24,F001,Al Meezan Mutual Fund,Equity,True,118.2734
2022-06-27,F001,Al Meezan Mutual Fund,Equity,True,117.9989
2022-06-28,F001,Al Meezan Mutual Fund,Equity,True,119.0378
2022-06-29,F001,Al Meezan Mutual Fund,Equity,True,121.7325
2022-06-30,F001,Al Meezan Mutual Fund,Equity,True,123.433
2022-07-01,F001,Al Meezan Mutual Fund,Equity,True,123.0903
2022-07-04,F001,Al Meezan Mutual Fund,Equity,True,121.5112
2022-07-05,F001,Al Meezan Mutual Fund,Equity,True,125.3182
2022-07-06,F001,Al Meezan Mutual Fund,Equity,True,125.4637
2022-07-07,F001,Al Meezan Mutual Fund,Equity,True,125.5411
2022-07-08,F001,Al Meezan Mutual Fund,Equity,True,125.5612
2022-07-11,F001,Al Meezan Mutual Fund,Equity,True,125.9162
2022-07-12,F001,Al Meezan Mutual Fund,Equity,True,125.7547
2022-07-13,F001,Al Meezan Mutual Fund,Equity,True,124.9456
2022-07-14,F001,Al Meezan Mutual Fund,Equity,True,124.1819
2022-07-15,F001,Al Meezan Mutual Fund,Equity,True,124.189
2022-07-18,F001,Al Meezan Mutual Fund,Equity,True,123.435
2022-07-19,F001,Al Meezan Mutual Fund,Equity,True,122.4347
2022-07-20,F001,Al Meezan Mutual Fund,Equity,True,122.6462
2022-07-21,F001,Al Meezan Mutual Fund,Equity,True,122.3261
2022-07-22,F001,Al Meezan Mutual Fund,Equity,True,124.5889
2022-07-25,F001,Al Meezan Mutual Fund,Equity,True,120.6816
2022-07-26,F001,Al Meezan Mutual Fund,Equity,True,122.3166
2022-07-27,F001,Al Meezan Mutual Fund,Equity,True,124.2006
2022-07-28,F001,Al Meezan Mutual Fund,Equity,True,121.1663
2022-07-29,F001,Al Meezan Mutual Fund,Equity,True,120.7226
2022-08-01,F001,Al Meezan Mutual Fund,Equity,True,120.2388
2022-08-02,F001,Al Meezan Mutual Fund,Equity,True,118.262
2022-08-03,F001,Al Meezan Mutual Fund,Equity,True,117.2114
2022-08-04,F001,Al Meezan Mutual Fund,Equity,True,115.7021
2022-08-05,F001,Al Meezan Mutual Fund,Equity,True,118.1871
2022-08-08,F001,Al Meezan Mutual Fund,Equity,True,119.5673
2022-08-09,F001,Al Meezan Mutual Fund,Equity,True,121.4455
2022-08-10,F001,Al Meezan Mutual Fund,Equity,True,122.5519
2022-08-11,F001,Al Meezan Mutual Fund,Equity,True,120.9466
2022-08-12,F001,Al Meezan Mutual Fund,Equity,True,120.2398
2022-08-15,F001,Al Meezan Mutual Fund,Equity,True,121.0
2022-08-16,F001,Al Meezan Mutual Fund,Equity,True,119.2799
2022-08-17,F001,Al Meezan Mutual Fund,Equity,True,120.3542
2022-08-18,F001,Al Meezan Mutual Fund,Equity,True,120.0612
2022-08-19,F001,Al Meezan Mutual Fund,Equity,True,119.5752
2022-08-22,F001,Al Meezan Mutual Fund,Equity,True,120.6492
2022-08-23,F001,Al Meezan Mutual Fund,Equity,True,121.3467
2022-08-24,F001,Al Meezan Mutual Fund,Equity,True,120.8757
2022-08-25,F001,Al Meezan Mutual Fund,Equity,True,122.6117
2022-08-26,F001,Al Meezan Mutual Fund,Equity,True,121.0763
2022-08-29,F001,Al Meezan Mutual Fund,Equity,True,122.0256
2022-08-30,F001,Al Meezan Mutual Fund,Equity,True,122.949
2022-08-31,F001,Al Meezan Mutual Fund,Equity,True,122.5477
2022-09-01,F001,Al Meezan Mutual Fund,Equity,True,123.0824
2022-09-02,F001,Al Meezan Mutual Fund,Equity,True,121.2899
2022-09-05,F001,Al Meezan Mutual Fund,Equity,True,122.6894
2022-09-06,F001,Al Meezan Mutual Fund,Equity,True,122.4724
2022-09-07,F001,Al Meezan Mutual Fund,Equity,True,121.7593
2022-09-08,F001,Al Meezan Mutual Fund,Equity,True,123.3468
2022-09-09,F001,Al Meezan Mutual Fund,Equity,True,122.3597
2022-09-12,F001,Al Meezan Mutual Fund,Equity,True,120.3467
2022-09-13,F001,Al Meezan Mutual Fund,Equity,True,118.1529
2022-09-14,F001,Al Meezan Mutual Fund,Equity,True,119.0653
2022-09-15,F001,Al Meezan Mutual Fund,Equity,True,117.2894
2022-09-16,F001,Al Meezan Mutual Fund,Equity,True,119.812
2022-09-19,F001,Al Meezan Mutual Fund,Equity,True,116.8726
2022-09-20,F001,Al Meezan Mutual Fund,Equity,True,119.3044
2022-09-21,F001,Al Meezan Mutual Fund,Equity,True,119.6602
2022-09-22,F001,Al Meezan Mutual Fund,Equity,True,119.5752
2022-09-23,F001,Al Meezan Mutual Fund,Equity,True,118.8471
2022-09-26,F001,Al Meezan Mutual Fund,Equity,True,119.4698
2022-09-27,F001,Al Meezan Mutual Fund,Equity,True,119.4696
2022-09-28,F001,Al Meezan Mutual Fund,Equity,True,121.1051
2022-09-29,F001,Al Meezan Mutual Fund,Equity,True,121.3256
2022-09-30,F001,Al Meezan Mutual Fund,Equity,True,121.5991
2022-10-03,F001,Al Meezan Mutual Fund,Equity,True,121.1232
2022-10-04,F001,Al Meezan Mutual Fund,Equity,True,121.0949
2022-10-05,F001,Al Meezan Mutual Fund,Equity,True,121.5967
2022-10-06,F001,Al Meezan Mutual Fund,Equity,True,119.156
2022-10-07,F001,Al Meezan Mutual Fund,Equity,True,117.2819
2022-10-10,F001,Al Meezan Mutual Fund,Equity,True,118.3807
2022-10-11,F001,Al Meezan Mutual Fund,Equity,True,118.6767
2022-10-12,F001,Al Meezan Mutual Fund,Equity,True,118.4681
2022-10-13,F001,Al Meezan Mutual Fund,Equity,True,118.5476
2022-10-14,F001,Al Meezan Mutual Fund,Equity,True,119.0954
2022-10-17,F001,Al Meezan Mutual Fund,Equity,True,118.3776
2022-10-18,F001,Al Meezan Mutual Fund,Equity,True,117.3253
2022-10-19,F001,Al Meezan Mutual Fund,Equity,True,117.6538
2022-10-20,F001,Al Meezan Mutual Fund,Equity,True,116.3255
2022-10-21,F001,Al Meezan Mutual Fund,Equity,True,116.9477
2022-10-24,F001,Al Meezan Mutual Fund,Equity,True,114.611
2022-10-25,F001,Al Meezan Mutual Fund,Equity,True,116.078
2022-10-26,F001,Al Meezan Mutual Fund,Equity,True,116.7885
2022-10-27,F001,Al Meezan Mutual Fund,Equity,True,117.1999
2022-10-28,F001,Al Meezan Mutual Fund,Equity,True,118.6347
2022-10-31,F001,Al Meezan Mutual Fund,Equity,True,121.059
2022-11-01,F001,Al Meezan Mutual Fund,Equity,True,122.5871
2022-11-02,F001,Al Meezan Mutual Fund,Equity,True,119.9343
2022-11-03,F001,Al Meezan Mutual Fund,Equity,True,118.1467
2022-11-04,F001,Al Meezan Mutual Fund,Equity,True,117.314
2022-11-07,F001,Al Meezan Mutual Fund,Equity,True,117.4035
2022-11-08,F001,Al Meezan Mutual Fund,Equity,True,118.1856
2022-11-09,F001,Al Meezan Mutual Fund,Equity,True,117.2095
2022-11-10,F001,Al Meezan Mutual Fund,Equity,True,117.525
2022-11-11,F001,Al Meezan Mutual Fund,Equity,True,116.5125
2022-11-14,F001,Al Meezan Mutual Fund,Equity,True,115.71
2022-11-15,F001,Al Meezan Mutual Fund,Equity,True,113.8089
2022-11-16,F001,Al Meezan Mutual Fund,Equity,True,112.5992
2022-11-17,F001,Al Meezan Mutual Fund,Equity,True,110.8235
2022-11-18,F001,Al Meezan Mutual Fund,Equity,True,109.5756
2022-11-21,F001,Al Meezan Mutual Fund,Equity,True,111.0103
2022-11-22,F001,Al Meezan Mutual Fund,Equity,True,109.7956
2022-11-23,F001,Al Meezan Mutual Fund,Equity,True,113.3133
2022-11-24,F001,Al Meezan Mutual Fund,Equity,True,114.0351
2022-11-25,F001,Al Meezan Mutual Fund,Equity,True,114.3393
2022-11-28,F001,Al Meezan Mutual Fund,Equity,True,113.213
2022-11-29,F001,Al Meezan Mutual Fund,Equity,True,114.2154
2022-11-30,F001,Al Meezan Mutual Fund,Equity,True,113.4778
2022-12-01,F001,Al Meezan Mutual Fund,Equity,True,113.695
2022-12-02,F001,Al Meezan Mutual Fund,Equity,True,117.239
2022-12-05,F001,Al Meezan Mutual Fund,Equity,True,117.1566
2022-12-06,F001,Al Meezan Mutual Fund,Equity,True,118.8251
2022-12-07,F001,Al Meezan Mutual Fund,Equity,True,117.8759
2022-12-08,F001,Al Meezan Mutual Fund,Equity,True,117.8795
2022-12-09,F001,Al Meezan Mutual Fund,Equity,True,120.4374
2022-12-12,F001,Al Meezan Mutual Fund,Equity,True,119.5855
